Close,High,Low,Open,Volume,VIX_close,TNX_close,Year,Month,Day,Day_of_Week,Daily_Return,Lag_1,Lag_2,Lag_3,RSI_14,Target,Volume_Change,Price_Range
2100.340087890625,2101.300048828125,2089.800048828125,2096.469970703125,3361750000,15.800000190734863,2.1449999809265137,2015,2,17,1,0.0015975744623728527,0.004074738491730789,0.009644506431775834,-2.903358867545336e-05,65.60556072829826,0,-0.04697444329473133,0.0054753037692812255
2099.679931640625,2100.22998046875,2092.14990234375,2099.159912109375,3370020000,15.449999809265137,2.065999984741211,2015,2,18,2,-0.0003143092177338991,0.0015975744623728527,0.004074738491730789,0.009644506431775834,74.37017215365645,0,0.002460028259091196,0.0038482427741672403
2097.449951171875,2102.1298828125,2090.7900390625,2099.25,3247100000,15.289999961853027,2.11299991607666,2015,2,19,3,-0.0010620573331896477,-0.0003143092177338991,0.0015975744623728527,0.004074738491730789,70.79460765306054,1,-0.03647456098183388,0.005406490745423636
2110.300048828125,2110.610107421875,2085.43994140625,2097.64990234375,3281600000,14.300000190734863,2.132999897003174,2015,2,20,4,0.006126533626735764,-0.0010620573331896477,-0.0003143092177338991,0.0015975744623728527,83.95256087321579,0,0.01062486526438966,0.01192729253340173
2109.659912109375,2110.050048828125,2103.0,2109.830078125,3093680000,14.5600004196167,2.059000015258789,2015,2,23,0,-0.0003033391953459752,0.006126533626735764,-0.0010620573331896477,-0.0003143092177338991,80.71080560614007,1,-0.05726474890297417,0.003341793996111868
2115.47998046875,2117.93994140625,2105.8701171875,2109.10009765625,3199840000,13.6899995803833,1.9880000352859497,2015,2,24,1,0.002758770892866691,-0.0003033391953459752,0.006126533626735764,-0.0010620573331896477,76.99396448774672,0,0.034315119857257326,0.005705477872721612
2113.860107421875,2119.590087890625,2109.889892578125,2115.300048828125,3312340000,13.84000015258789,1.968999981880188,2015,2,25,2,-0.0007657236475081541,0.002758770892866691,-0.0003033391953459752,0.006126533626735764,81.64075012064967,0,0.03515800790039503,0.004588853954167591
2110.739990234375,2113.909912109375,2103.760009765625,2113.909912109375,3408690000,13.90999984741211,2.0160000324249268,2015,2,26,3,-0.001476028227480719,-0.0007657236475081541,0.002758770892866691,-0.0003033391953459752,74.99981013667627,0,0.029088197467651344,0.004808693818618068
2104.5,2112.739990234375,2103.75,2110.8798828125,3547380000,13.34000015258789,2.002000093460083,2015,2,27,4,-0.0029563045487578377,-0.001476028227480719,-0.0007657236475081541,0.002758770892866691,75.6351112960585,1,0.040687184812933985,0.004271793886612022
2117.389892578125,2117.52001953125,2104.5,2105.22998046875,3409490000,13.039999961853027,2.0840001106262207,2015,3,2,0,0.006124919257840311,-0.0029563045487578377,-0.001476028227480719,-0.0007657236475081541,85.39910261240587,0,-0.03887094137081448,0.0061490892994661836
2107.780029296875,2115.760009765625,2098.260009765625,2115.760009765625,3262300000,13.859999656677246,2.121999979019165,2015,3,3,1,-0.0045385421527393,0.006124919257840311,-0.0029563045487578377,-0.001476028227480719,72.38138792992866,0,-0.04317067948578823,0.008302574157056488
2098.530029296875,2107.719970703125,2094.489990234375,2107.719970703125,3421110000,14.229999542236328,2.122999906539917,2015,3,4,2,-0.00438850348301556,-0.0045385421527393,0.006124919257840311,-0.0029563045487578377,65.50544103692637,1,0.04868037887380061,0.006304403694038528
2101.0400390625,2104.25,2095.219970703125,2098.5400390625,3103030000,14.039999961853027,2.111999988555908,2015,3,5,3,0.0011960799848387271,-0.00438850348301556,-0.0045385421527393,0.006124919257840311,57.91930150793993,0,-0.0929756716387371,0.0042978853943708125
2071.260009765625,2100.909912109375,2067.27001953125,2100.909912109375,3853570000,15.199999809265137,2.240000009536743,2015,3,6,4,-0.014173946589881803,0.0011960799848387271,-0.00438850348301556,-0.0045385421527393,37.20796434397576,1,0.2418732658079361,0.016241269767928144
2079.429931640625,2083.489990234375,2072.2099609375,2072.25,3349090000,15.0600004196167,2.194999933242798,2015,3,9,0,0.0039444211911976446,-0.014173946589881803,0.0011960799848387271,-0.00438850348301556,40.079642696639624,0,-0.13091237475898976,0.005424577729327625
2044.1600341796875,2076.139892578125,2044.1600341796875,2076.139892578125,3668900000,16.690000534057617,2.125999927520752,2015,3,10,1,-0.01696133008584244,0.0039444211911976446,-0.014173946589881803,0.0011960799848387271,30.171447903396952,0,0.09549161115407467,0.015644498407029504
2040.239990234375,2050.080078125,2039.68994140625,2044.68994140625,3406570000,16.8700008392334,2.108999967575073,2015,3,11,2,-0.0019176795748703235,-0.01696133008584244,0.0039444211911976446,-0.014173946589881803,29.8115658847409,1,-0.07150099484859218,0.005092605168255927
2065.949951171875,2066.409912109375,2041.0999755859373,2041.0999755859373,3405860000,15.420000076293944,2.095999956130981,2015,3,12,3,0.012601439566208406,-0.0019176795748703235,-0.01696133008584244,0.0039444211911976446,35.651842865176704,0,-0.0002084207868912058,0.012250992096435393
2053.39990234375,2064.56005859375,2041.1700439453125,2064.56005859375,3498560000,16.0,2.111999988555908,2015,3,13,4,-0.006074710968194674,0.012601439566208406,-0.0019176795748703235,-0.01696133008584244,33.101013612117,1,0.027217795211782025,0.011390871608467568
2081.18994140625,2081.409912109375,2055.35009765625,2055.35009765625,3295600000,15.609999656677246,2.0980000495910645,2015,3,16,0,0.013533671171787054,-0.006074710968194674,0.012601439566208406,-0.0019176795748703235,40.90110493801568,0,-0.058012439403640315,0.01252159350506783
2074.280029296875,2080.590087890625,2065.080078125,2080.590087890625,3221840000,15.65999984741211,2.058000087738037,2015,3,17,1,-0.003320173700583018,0.013533671171787054,-0.006074710968194674,0.012601439566208406,39.78419007002102,1,-0.02238135696079624,0.007477297928227403
2099.5,2106.85009765625,2061.22998046875,2072.840087890625,4128210000,13.970000267028809,1.950999975204468,2015,3,18,2,0.012158421402569175,-0.003320173700583018,0.013533671171787054,-0.006074710968194674,47.39597532570812,0,0.28132061182429924,0.021729038908073352
2089.27001953125,2098.68994140625,2085.56005859375,2098.68994140625,3305220000,14.06999969482422,1.9769999980926516,2015,3,19,3,-0.004872579408787825,0.012158421402569175,-0.003320173700583018,0.013533671171787054,46.535642090765705,1,-0.1993575908202344,0.0062844355635016625
2108.10009765625,2113.919921875,2090.320068359375,2090.320068359375,5554120000,13.020000457763672,1.9299999475479128,2015,3,20,4,0.00901275466979845,-0.004872579408787825,0.012158421402569175,-0.003320173700583018,47.9424573713245,0,0.6804085658443311,0.011194844847198156
2104.419921875,2114.860107421875,2104.419921875,2107.989990234375,3267960000,13.40999984741211,1.9149999618530276,2015,3,23,0,-0.0017457310425351702,0.00901275466979845,-0.004872579408787825,0.012158421402569175,49.23571413498478,0,-0.4116151613576948,0.00496107522949744
2091.5,2107.6298828125,2091.5,2103.93994140625,3189820000,13.619999885559082,1.878000020980835,2015,3,24,1,-0.006139421956948832,-0.0017457310425351702,0.00901275466979845,-0.004872579408787825,48.42721607139931,0,-0.02391094138239147,0.007712112269901985
2061.050048828125,2097.429931640625,2061.050048828125,2093.10009765625,3521140000,15.4399995803833,1.919999957084656,2015,3,25,2,-0.014558905652342857,-0.006139421956948832,-0.0017457310425351702,0.00901275466979845,42.04748814641256,0,0.10386792985184123,0.017651139928981797
2056.14990234375,2067.14990234375,2045.5,2059.93994140625,3510670000,15.800000190734863,2.006999969482422,2015,3,26,3,-0.002377499996742527,-0.014558905652342857,-0.006139421956948832,-0.0017457310425351702,46.66517233166909,1,-0.002973468819757241,0.010529340452790848
2061.02001953125,2062.830078125,2052.9599609375,2055.780029296875,3008550000,15.06999969482422,1.9479999542236328,2015,3,27,4,0.0023685613495147972,-0.002377499996742527,-0.014558905652342857,-0.006139421956948832,45.87684390217763,1,-0.14302682963650815,0.004788947751096964
2086.239990234375,2088.969970703125,2064.110107421875,2064.110107421875,2917690000,14.510000228881836,1.963000059127808,2015,3,30,0,0.012236645187396533,0.0023685613495147972,-0.002377499996742527,-0.014558905652342857,59.86864292024732,0,-0.03020059497099936,0.011916109075474659
2067.889892578125,2084.050048828125,2067.0400390625,2084.050048828125,3376550000,15.289999961853027,1.934000015258789,2015,3,31,1,-0.008795775050879251,0.012236645187396533,0.0023685613495147972,-0.002377499996742527,56.0734211807708,0,0.15726824988261257,0.008225781182390668
2059.68994140625,2067.6298828125,2048.3798828125,2067.6298828125,3543270000,15.109999656677246,1.868000030517578,2015,4,1,2,-0.003965371271123064,-0.008795775050879251,0.012236645187396533,0.0023685613495147972,48.510375261574644,1,0.04937584220580171,0.009346066906971975
2066.9599609375,2072.169921875,2057.320068359375,2060.030029296875,3095960000,14.670000076293944,1.9040000438690183,2015,4,2,3,0.0035296669586522,-0.003965371271123064,-0.008795775050879251,0.012236645187396533,53.309909347266945,1,-0.12624214355665808,0.007184393406870654
2080.6201171875,2086.989990234375,2056.52001953125,2064.8701171875,3302970000,14.739999771118164,1.9040000438690183,2015,4,6,0,0.0066088151237357895,0.0035296669586522,-0.003965371271123064,-0.008795775050879251,49.85060487742431,0,0.06686455897363008,0.014644658316729679
2076.330078125,2089.81005859375,2076.10009765625,2080.7900390625,3065510000,14.779999732971191,1.89300000667572,2015,4,7,1,-0.0020619040578628844,0.0066088151237357895,0.0035296669586522,-0.003965371271123064,50.54496319535214,1,-0.07189287217262041,0.006602977571793683
2081.89990234375,2086.68994140625,2073.300048828125,2076.93994140625,3265330000,13.979999542236328,1.8949999809265137,2015,4,8,2,0.002682533127767339,-0.0020619040578628844,0.0066088151237357895,0.0035296669586522,44.775572085364935,1,0.06518328108536586,0.006431573661659237
2091.179931640625,2093.31005859375,2074.2900390625,2081.2900390625,3172360000,13.09000015258789,1.9579999446868896,2015,4,9,3,0.004457481018385057,0.002682533127767339,-0.0020619040578628844,0.0066088151237357895,50.57015542802835,1,-0.028471854299565447,0.009095352936142581
2102.06005859375,2102.610107421875,2091.510009765625,2091.510009765625,3156200000,12.579999923706056,1.950999975204468,2015,4,10,4,0.005202865037342352,0.004457481018385057,0.002682533127767339,-0.0020619040578628844,48.107051805875635,0,-0.005093999419990114,0.00528058064319809
2092.429931640625,2107.64990234375,2092.330078125,2102.030029296875,2908420000,13.9399995803833,1.9390000104904173,2015,4,13,0,-0.00458128059365126,0.005202865037342352,0.004457481018385057,0.002682533127767339,46.37743804298598,1,-0.07850579811165326,0.007321547062146108
2095.840087890625,2098.6201171875,2083.239990234375,2092.280029296875,3301270000,13.670000076293944,1.9040000438690183,2015,4,14,1,0.0016297588743277025,-0.00458128059365126,0.005202865037342352,0.004457481018385057,51.39122581574182,1,0.13507333878875816,0.007338406704780827
2106.6298828125,2111.909912109375,2097.820068359375,2097.820068359375,4013760000,12.84000015258789,1.899999976158142,2015,4,15,2,0.005148195696902835,0.0016297588743277025,-0.00458128059365126,0.005202865037342352,66.71788727526062,0,0.2158230014509568,0.0066883337528607836
2104.989990234375,2111.300048828125,2100.02001953125,2105.9599609375,3434120000,12.600000381469728,1.878000020980835,2015,4,16,3,-0.0007784436134247175,0.005148195696902835,0.0016297588743277025,-0.00458128059365126,68.35261414823445,0,-0.14441321852826272,0.0053587092333959516
2081.179931640625,2102.580078125,2072.3701171875,2102.580078125,3627600000,13.890000343322754,1.850000023841858,2015,4,17,4,-0.011311245518606405,-0.0007784436134247175,0.005148195696902835,0.0016297588743277025,56.631539384477506,1,0.05634048897534161,0.014515785241925257
2100.39990234375,2103.93994140625,2084.110107421875,2084.110107421875,3000160000,13.300000190734863,1.8949999809265137,2015,4,20,0,0.009235131672624686,-0.011311245518606405,-0.0007784436134247175,0.005148195696902835,54.84927686002238,0,-0.1729628404454736,0.009440980244879892
2097.2900390625,2109.639892578125,2094.3798828125,2102.820068359375,3243410000,13.25,1.9160000085830688,2015,4,21,1,-0.0014806053255762563,0.009235131672624686,-0.011311245518606405,-0.0007784436134247175,61.24202519450404,1,0.08107900911951371,0.007276060764798324
2107.9599609375,2109.97998046875,2091.050048828125,2098.27001953125,3348480000,12.710000038146973,1.972000002861023,2015,4,22,2,0.005087480356207541,-0.0014806053255762563,0.009235131672624686,-0.011311245518606405,68.11529933481154,1,0.03239491769464853,0.008980214041734479
2112.929931640625,2120.489990234375,2103.18994140625,2107.2099609375,3636670000,12.479999542236328,1.9470000267028809,2015,4,23,3,0.002357715893671175,0.005087480356207541,-0.0014806053255762563,0.009235131672624686,67.55518013608335,1,0.08606591647553508,0.008187705881326621
2117.68994140625,2120.919921875,2112.800048828125,2112.800048828125,3375780000,12.289999961853027,1.9170000553131104,2015,4,24,4,0.002252800575326619,0.002357715893671175,0.005087480356207541,-0.0014806053255762563,65.18884269577501,0,-0.07173870601401833,0.0038343068492278933
2108.919921875,2125.919921875,2107.0400390625,2119.2900390625,3438750000,13.119999885559082,1.924000024795532,2015,4,27,0,-0.004141314249916261,0.002252800575326619,0.002357715893671175,0.005087480356207541,62.88036681950813,1,0.01865346675435009,0.00895239435915341
2114.760009765625,2116.0400390625,2094.889892578125,2108.35009765625,3546270000,12.40999984741211,1.9730000495910645,2015,4,28,1,0.0027692316953564777,-0.004141314249916261,0.002252800575326619,0.002357715893671175,62.959496698382985,0,0.031267175572519124,0.01000120410198178
2106.85009765625,2113.64990234375,2097.409912109375,2112.489990234375,4074970000,13.390000343322754,2.0350000858306885,2015,4,29,2,-0.0037403355807980043,0.0027692316953564777,-0.004141314249916261,0.002252800575326619,56.24757874080895,0,0.14908622298922536,0.007708184959357601
2085.510009765625,2105.52001953125,2077.590087890625,2105.52001953125,4509680000,14.550000190734863,2.0460000038146973,2015,4,30,3,-0.010128906614839228,-0.0037403355807980043,0.0027692316953564777,-0.004141314249916261,43.90959582982195,1,0.10667808597363915,0.013392374771561915
2108.2900390625,2108.409912109375,2087.3798828125,2087.3798828125,3379390000,12.699999809265137,2.117000102996826,2015,5,1,4,0.010923001659165044,-0.010128906614839228,-0.0037403355807980043,0.0027692316953564777,55.32147742818058,1,-0.25063640879175464,0.009974922286416764
2114.489990234375,2120.949951171875,2110.22998046875,2110.22998046875,3091580000,12.850000381469728,2.134999990463257,2015,5,4,0,0.002940748690645867,0.010923001659165044,-0.010128906614839228,-0.0037403355807980043,56.14253182633979,0,-0.0851662578157596,0.005069766587987855
2089.4599609375,2115.239990234375,2088.4599609375,2112.6298828125,3793950000,14.3100004196167,2.1760001182556152,2015,5,5,1,-0.011837383677612334,0.002940748690645867,0.010923001659165044,-0.010128906614839228,44.82988796424265,0,0.22718803977254343,0.01281672288415583
2080.14990234375,2098.419921875,2067.929931640625,2091.260009765625,3792210000,15.149999618530272,2.240000009536743,2015,5,6,2,-0.004455724813014705,-0.011837383677612334,0.002940748690645867,0.010923001659165044,42.850537623830554,1,-0.00045862491598469557,0.014657592801375165
2088.0,2092.89990234375,2074.989990234375,2079.9599609375,3676640000,15.130000114440918,2.184000015258789,2015,5,7,3,0.0037738134388320965,-0.004455724813014705,-0.011837383677612334,0.002940748690645867,52.1615326880073,1,-0.030475632942268516,0.008577544113685345
2116.10009765625,2117.659912109375,2092.1298828125,2092.1298828125,3399440000,12.859999656677246,2.150000095367432,2015,5,8,4,0.013457901176364917,0.0037738134388320965,-0.004455724813014705,-0.011837383677612334,54.71080845876834,0,-0.07539492580181906,0.012064660516367608
2105.330078125,2117.68994140625,2104.580078125,2115.56005859375,2992670000,13.850000381469728,2.2739999294281006,2015,5,11,0,-0.005089560528435566,0.013457901176364917,0.0037738134388320965,-0.004455724813014705,52.30637565937467,0,-0.11965794366130889,0.0062269871206730686
2099.1201171875,2105.06005859375,2085.570068359375,2102.8701171875,3139520000,13.859999656677246,2.259999990463257,2015,5,12,1,-0.0029496376848567873,-0.005089560528435566,0.013457901176364917,0.0037738134388320965,47.39760172266576,0,0.04906989410793705,0.009284838001785532
2098.47998046875,2110.18994140625,2096.0400390625,2099.6201171875,3374260000,13.760000228881836,2.282000064849853,2015,5,13,2,-0.00030495478248648844,-0.0029496376848567873,-0.005089560528435566,0.013457901176364917,45.634732738287525,1,0.07476939149933748,0.006742929394346307
2121.10009765625,2121.449951171875,2100.429931640625,2100.429931640625,3225740000,12.739999771118164,2.239000082015991,2015,5,14,3,0.010779286625573148,-0.00030495478248648844,-0.0029496376848567873,-0.005089560528435566,50.929853572027696,1,-0.04401557674867973,0.00990996113501502
2122.72998046875,2123.889892578125,2116.81005859375,2122.070068359375,3092080000,12.380000114440918,2.1410000324249268,2015,5,15,4,0.0007684139066803652,0.010779286625573148,-0.00030495478248648844,-0.0029496376848567873,53.91818131441871,1,-0.041435453570343506,0.0033352494427066046
2129.199951171875,2131.780029296875,2120.010009765625,2121.300048828125,2888190000,12.729999542236328,2.2279999256134038,2015,5,18,0,0.003047948049283322,0.0007684139066803652,0.010779286625573148,-0.00030495478248648844,54.08230032301704,0,-0.06593943235621325,0.005527907101806941
2127.830078125,2133.02001953125,2124.5,2129.449951171875,3296030000,12.850000381469728,2.26200008392334,2015,5,19,1,-0.0006433745436266181,0.003047948049283322,0.0007684139066803652,0.010779286625573148,56.158977799183525,0,0.14120954646335604,0.004004088305189137
2125.85009765625,2134.719970703125,2122.590087890625,2127.7900390625,3025880000,12.880000114440918,2.250999927520752,2015,5,20,2,-0.0009305162517933008,-0.0006433745436266181,0.003047948049283322,0.0007684139066803652,63.36116623243462,1,-0.08196223942136449,0.0057058975258289365
2130.820068359375,2134.280029296875,2122.949951171875,2125.550048828125,3070460000,12.109999656677246,2.184999942779541,2015,5,21,3,0.0023378744854138933,-0.0009305162517933008,-0.0006433745436266181,0.003047948049283322,58.46038472046249,0,0.014732904146892878,0.005317238322109287
2126.06005859375,2132.14990234375,2126.06005859375,2130.360107421875,2571860000,12.130000114440918,2.2149999141693115,2015,5,22,4,-0.002233886303356414,0.0023378744854138933,-0.0009305162517933008,-0.0006433745436266181,54.392244455360206,0,-0.162386091986217,0.00286437992444486
2104.199951171875,2125.340087890625,2099.179931640625,2125.340087890625,3342130000,14.0600004196167,2.13700008392334,2015,5,26,1,-0.010281980197837881,-0.002233886303356414,0.0023378744854138933,-0.0009305162517933008,55.7336073435758,1,0.29949919513503853,0.012432352845284897
2123.47998046875,2126.219970703125,2105.1298828125,2105.1298828125,3127960000,13.270000457763672,2.134999990463257,2015,5,27,2,0.009162641262365545,-0.010281980197837881,-0.002233886303356414,0.0023378744854138933,65.64146945912313,0,-0.06408188789783764,0.009931851528908431
2120.7900390625,2122.27001953125,2112.860107421875,2122.27001953125,2980350000,13.3100004196167,2.130000114440918,2015,5,28,3,-0.0012667608976734135,0.009162641262365545,-0.010281980197837881,-0.002233886303356414,62.29471880366604,0,-0.04719050115730383,0.004436984301159144
2107.389892578125,2120.659912109375,2104.889892578125,2120.659912109375,3927390000,13.84000015258789,2.095000028610229,2015,5,29,4,-0.0063184691730722164,-0.0012667608976734135,0.009162641262365545,-0.010281980197837881,46.329458775985565,1,0.31776133675575013,0.007483199756622812
2111.72998046875,2119.14990234375,2102.5400390625,2108.639892578125,3011710000,13.970000267028809,2.191999912261963,2015,6,1,0,0.002059461282371222,-0.0063184691730722164,-0.0012667608976734135,0.009162641262365545,52.85149264446737,0,-0.23315229707261054,0.007865524207580287
2109.60009765625,2117.590087890625,2099.139892578125,2110.409912109375,3049350000,14.239999771118164,2.2660000324249268,2015,6,2,1,-0.0010085961899480855,0.002059461282371222,-0.0063184691730722164,-0.0012667608976734135,54.8455554000298,1,0.012497883262332588,0.008745825966256842
2114.070068359375,2121.919921875,2109.610107421875,2110.639892578125,3099980000,13.65999984741211,2.365999937057495,2015,6,3,2,0.0021188711112078984,-0.0010085961899480855,0.002059461282371222,-0.0063184691730722164,56.961727234867396,0,0.016603538459015965,0.005822803433699828
2095.840087890625,2112.889892578125,2093.22998046875,2112.35009765625,3200050000,14.710000038146973,2.306999921798706,2015,6,4,3,-0.008623167576889856,0.0021188711112078984,-0.0010085961899480855,0.002059461282371222,38.25987695366132,0,0.03228085342486087,0.009380444730953627
2092.830078125,2100.989990234375,2085.669921875,2095.090087890625,3243690000,14.210000038146973,2.4019999504089355,2015,6,5,4,-0.0014361829335245435,-0.008623167576889856,0.0021188711112078984,-0.0010085961899480855,36.27940846963926,0,0.013637286917391966,0.007320263847268716
2079.280029296875,2093.010009765625,2079.110107421875,2092.340087890625,2917150000,15.289999961853027,2.38100004196167,2015,6,8,0,-0.006474509789282434,-0.0014361829335245435,-0.008623167576889856,0.0021188711112078984,28.490216705238794,1,-0.10066929947066461,0.006684959287783071
2080.14990234375,2085.6201171875,2072.139892578125,2079.070068359375,3034580000,14.470000267028809,2.4170000553131104,2015,6,9,1,0.00041835300422188304,-0.006474509789282434,-0.0014361829335245435,-0.008623167576889856,29.366384082898747,1,0.040255043449942685,0.006480410183028896
2105.199951171875,2108.5,2081.1201171875,2081.1201171875,3414320000,13.220000267028809,2.4779999256134038,2015,6,10,2,0.012042424827124476,0.00041835300422188304,-0.006474509789282434,-0.0014361829335245435,42.55099542577944,1,0.12513758081843296,0.01300583481263088
2108.860107421875,2115.02001953125,2106.239990234375,2106.239990234375,3128600000,12.850000381469728,2.382999897003174,2015,6,11,3,0.0017386264178671507,0.012042424827124476,0.00041835300422188304,-0.006474509789282434,42.00294461771536,0,-0.08368284167857731,0.004163400533764549
2094.110107421875,2107.429931640625,2091.330078125,2107.429931640625,2719400000,13.779999732971191,2.384999990463257,2015,6,12,4,-0.0069942998817651425,0.0017386264178671507,0.012042424827124476,0.00041835300422188304,39.15408726324008,0,-0.13079332608834626,0.0076881599771494525
2084.429931640625,2091.340087890625,2072.489990234375,2091.340087890625,3061570000,15.390000343322754,2.3580000400543213,2015,6,15,0,-0.004622572493653387,-0.0069942998817651425,0.0017386264178671507,0.012042424827124476,42.68375098479975,1,0.12582554975362203,0.009043286785568923
2096.2900390625,2097.39990234375,2082.10009765625,2084.260009765625,2919900000,14.8100004196167,2.318000078201294,2015,6,16,1,0.0056898566086796,-0.004622572493653387,-0.0069942998817651425,0.0017386264178671507,39.35317961072235,1,-0.04627364391472344,0.007298515187498748
2100.43994140625,2106.7900390625,2088.860107421875,2097.39990234375,3222240000,14.5,2.305999994277954,2015,6,17,2,0.0019796413026920145,0.0056898566086796,-0.004622572493653387,-0.0069942998817651425,42.12155009451796,1,0.10354464193979251,0.008536274371463754
2121.239990234375,2126.64990234375,2101.580078125,2101.580078125,3520360000,13.1899995803833,2.3510000705718994,2015,6,18,3,0.009902710578908236,0.0019796413026920145,0.0056898566086796,-0.004622572493653387,55.07142729434482,0,0.09251948954764377,0.011818476143276954
2109.989990234375,2121.639892578125,2109.449951171875,2121.06005859375,4449810000,13.960000038146973,2.2669999599456787,2015,6,19,4,-0.0053035017498218595,0.009902710578908236,0.0019796413026920145,0.0056898566086796,49.39356345077458,1,0.264021293276824,0.00577725082235862
2122.85009765625,2129.8701171875,2112.5,2112.5,3030020000,12.739999771118164,2.359999895095825,2015,6,22,0,0.006094866554531064,-0.0053035017498218595,0.009902710578908236,0.0019796413026920145,54.29663502036215,1,-0.3190675556933892,0.008182451133350217
2124.199951171875,2128.030029296875,2119.889892578125,2123.159912109375,3091190000,12.109999656677246,2.4089999198913574,2015,6,23,1,0.0006358685039113965,0.006094866554531064,-0.0053035017498218595,0.009902710578908236,53.352704659461146,0,0.020187985557851063,0.0038320953327671734
2108.580078125,2125.10009765625,2108.580078125,2123.64990234375,3102480000,13.260000228881836,2.371000051498413,2015,6,24,2,-0.00735329696164333,0.0006358685039113965,0.006094866554531064,-0.0053035017498218595,54.29070882249919,0,0.0036523151278309296,0.007834665471154406
